"","CodigoPostal","Barrio","TipoPropiedad","TipoAlquiler","MaxOcupantes","NumBanyos","NumDormitorios","NumCamas","TipoCama","Comodidades","PiesCuadrados","Precio","Puntuacion","MetrosCuadrados"
"5728","28012","Embajadores","Condominium","Entire home/apt",4,1,0,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Carbon monoxide detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,50,96,NA
"5729","28012","Embajadores","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer",0,62,95,0
"5730","28012","Embajadores","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,80,97,NA
"5731","28005","Embajadores","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,Suitable for events,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,39,90,NA
"5732","28012","Embajadores","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Laptop friendly workspace",NA,67,99,NA
"5733","28005","Embajadores","House","Entire home/apt",6,1,3,5,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,96,100,NA
"5734","28012","Embajadores","Apartment","Entire home/apt",4,2,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,70,100,NA
"5735","28012","Embajadores","Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Washer,Essentials,Shampoo,Hair dryer,Iron",NA,27,NA,NA
"5736","28012","Embajadores","Apartment","Entire home/apt",4,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",484,59,95,44.965052
"5737","28005","Embajadores","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,90,NA,NA
"5738","28012","Embajadores","Apartment","Entire home/apt",8,2,3,4,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hair dryer,Laptop friendly workspace",NA,80,90,NA
"5739","28012","Embajadores","Apartment","Entire home/apt",6,1.5,2,3,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Iron,Laptop friendly workspace",NA,70,85,NA
"5740",NA,"Embajadores","Apartment","Private room",3,1.5,1,2,"Real Bed","Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo",NA,40,80,NA
"5741","28012","Embajadores","Bed & Breakfast","Private room",1,1.5,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials",NA,50,100,NA
"5742","28012","Embajadores","Apartment","Entire home/apt",3,1,0,2,"Real Bed","TV,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo",NA,40,NA,NA
"5743","28012","Embajadores","Apartment","Private room",1,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Elevator in building,Heating,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,32,NA,NA
"5744","28012","Embajadores","Condominium","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,46,84,NA
"5745","28012","Embajadores","Apartment","Entire home/apt",2,1,0,2,"Real Bed","Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,41,93,NA
"5746","28005","Embajadores","Apartment","Private room",1,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,20,89,NA
"5747","28012","Embajadores","Apartment","Entire home/apt",4,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Heating,Essentials",NA,69,100,NA
"5748","28012","Embajadores","Apartment","Entire home/apt",6,1,2,2,"Real Bed","Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,35,93,NA
"5749","28012","Embajadores","Apartment","Private room",1,1,1,1,"Real Bed","Wireless Internet,Kitchen,Family/kid friendly,Essentials,Hangers,translation missing: en.hosting_amenity_50",NA,28,85,NA
"5750",NA,"Embajadores","Apartment","Entire home/apt",3,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Washer,First aid kit,Essentials,Shampoo",NA,50,86,NA
"5751","28012","Embajadores","Apartment","Private room",4,1,1,2,"Real Bed","Wireless Internet,Kitchen,Heating,Family/kid friendly,Essentials,24-hour check-in,Hair dryer",NA,55,NA,NA
"5752","28012","Embajadores","Apartment","Entire home/apt",4,1,2,3,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Breakfast,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace",NA,95,100,NA
"5753","28014","Cortes","Apartment","Private room",1,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Heating,Washer,Essentials",NA,20,94,NA
"5754","28012","Cortes","House","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Pets allowed,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron",NA,36,94,NA
"5755","28014","Cortes","Apartment","Entire home/apt",2,1,0,2,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron",NA,89,NA,NA
"5756","28014","Cortes","Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Smoking allowed,Heating,Essentials,Shampoo",NA,27,91,NA
"5757","28014","Cortes","Apartment","Entire home/apt",4,1,1,2,"Real Bed","Internet,Wireless Internet,Wheelchair accessible,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Heating,Family/kid friendly,First aid kit,Fire extinguisher,Essentials,Shampoo,Iron",NA,49,88,NA
"5758","28014","Cortes","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron",NA,65,91,NA
"5759","28014","Cortes","Apartment","Entire home/apt",5,2,2,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Elevator in building,Hot tub,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,145,100,NA
"5760","28012","Cortes","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,69,95,NA
"5761","28004","Justicia","Apartment","Private room",2,2,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Heating,Washer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,36,96,NA
"5762","28004","Justicia","Loft","Entire home/apt",4,1,1,2,"Real Bed","TV,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers",NA,40,87,NA
"5763","28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,79,94,NA
"5764","28004","Justicia","Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50",NA,69,93,NA
"5765","28004","Justicia","Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",NA,50,83,NA
"5766","28004","Justicia","Apartment","Entire home/apt",12,3,4,8,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,250,97,NA
"5767","28004","Justicia","Apartment","Private room",2,1,1,1,"Real Bed","Suitable for events",NA,33,92,NA
"5768","28004","Justicia","Apartment","Entire home/apt",4,1,0,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Breakfast,Elevator in building,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Doorman Entry,Private living room",NA,65,97,NA
"5769","28004","Justicia","Guesthouse","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Heating,Essentials,Lock on bedroom door,Hangers,Hair dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,35,NA,NA
"5770","28004","Justicia","Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Smoking allowed,Pets allowed,Doorman,Elevator in building,Heating,Family/kid friendly,Fire extinguisher,Essentials,Shampoo,Hair dryer,translation missing: en.hosting_amenity_49",NA,74,93,NA
"5771","28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron",NA,50,95,NA
"5772","28004","Justicia","Apartment","Private room",2,2,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Doorman,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,35,96,NA
"5773","28004","Justicia","Apartment","Entire home/apt",6,2,2,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Elevator in building,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",0,99,95,0
"5774","28004","Justicia","Condominium","Entire home/apt",2,1,0,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,45,85,NA
"5775","28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","Wireless Internet,Air conditioning,Kitchen,Breakfast,Heating,First aid kit,Safety card,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,70,94,NA
"5776","28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Pets live on this property,Dog(s),Heating,Suitable for events,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer",NA,70,89,NA
"5777","28004","Justicia","Apartment","Private room",4,1,1,4,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Breakfast,Pets live on this property,Dog(s),Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hair dryer,translation missing: en.hosting_amenity_50",NA,55,95,NA
"5778","28004","Justicia","Apartment","Entire home/apt",4,1,0,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,75,91,NA
"5779","28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,56,95,NA
"5780","28004","Justicia","Apartment","Entire home/apt",3,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Essentials",NA,88,85,NA
"5781","28004","Justicia","Apartment","Entire home/apt",1,1,3,3,"Real Bed","TV,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,220,NA,NA
"5782","28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Essentials,Shampoo,Hangers,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,100,NA,NA
"5783","28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Safety card,Fire extinguisher,Essentials,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,55,89,NA
"5784","28004","Justicia","Apartment","Entire home/apt",3,1,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,70,95,NA
"5785","28004","Justicia","Apartment","Entire home/apt",3,1,0,2,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,58,100,NA
"5786","28004","Justicia","Apartment","Entire home/apt",3,1,1,1,"Pull-out Sofa","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,45,91,NA
"5787","28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private entrance",NA,50,80,NA
"5788","28004","Justicia","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Safety card,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,75,93,NA
"5789","28004","Justicia","Apartment","Entire home/apt",4,1,2,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,145,100,NA
"5790","28004","Justicia","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Essentials,Laptop friendly workspace",NA,62,92,NA
